unique_surv_id,wa_num,drilling_event,ground_elevtn,mean_ss_tvd,mean_ss_easting,mean_ss_northing,survey_well_type,on_prod_date,last_reported_date,cum_gas_to_date_e3m3,cum_oil_to_date_m3,cum_water_to_date_m3,cum_cond_to_date_m3,n_stages,frac_start_date,frac_end_date,calc_completed_length_m,mean_proppant_per_stage_t,sd_proppant_per_stage_t,max_proppant_per_stage_t,calc_total_proppant_t,total_gas_injected_m3,mean_fluid_per_stage_m3,sd_fluid_per_stage_m3,max_fluid_per_stage_m3,calc_total_fluid_m3,avg_stage_length,avg_stage_spacing,max_rate_m3_min,mean_rate_m3_min,max_stage_duration_min,mean_stage_duration_min,max_breakdown_mpa,sd_breakdown_mpa,mean_breakdown_mpa,max_isip_mpa,sd_isip_mpa,mean_isip_mpa,fluid_intensity_comp_length_m3_m,proppant_intensity_comp_length_t_m,completed_length_m,base_fluid_cat,viscosity_cat,energizer_bool,proppant_cat,frac_duration_days,calc_proppant_intensity_kg_m,calc_fluid_intensity_m3_m,breakdown_isip_ratio,no_prior_wells,no_surrounding_wells,min_midpoint_dist,min_dist_well,horiz_wells_in_1km,horiz_wells_in_5km,horiz_wells_in_10km,horiz_wells_in_25km,first_order_residual,isotherm,paleozoic_structure,raw_montney_top,third_order_residual,seismogenic,n_quakes
29489-0,29489,0,941.3,-869.9219565,529859.11,6354724.074,horizontal,10/1/2014,9/1/2019,26512,0,3462.7,3,9,9/6/2014,9/19/2014,1607.444444,171.89,7.60599106,175.33,1547.01,0,1494.944444,288.4160455,1804.8,13454.5,114.4444444,153.0833333,8.9,8.488888889,235.2368421,177.0477531,57.9,5.378429139,50.03333333,26.9,1.885323432,24.57777778,8.3701182,0.962403401,1607.444444,water,slickwater,TRUE,sand,13,962.4034008,8.3701182,2.035714286,FALSE,FALSE,25.74754219,29752-0,2,5,15,15,-134.4235651,76.58162678,-940.024262,1787.831425,50.83457224,TRUE,7
29495-0,29495,0,960,-869.0166667,545047.3534,6324336.161,horizontal,6/1/2014,9/1/2019,32653.2,0,3544.5,914,9,2/10/2014,2/23/2014,1680.611111,178.5555556,10.66666667,207,1607,0,1306.066667,130.2078339,1499.5,11754.6,120.1111111,160.0555556,9.4,8.622222222,185,152.6945533,38,4.554606947,31.42222222,27.4,1.538216861,24.21111111,6.994241513,0.956199795,1680.611111,water,slickwater,FALSE,sand,13,956.199795,6.994241513,1.297843047,FALSE,FALSE,22.20439194,29112-0,2,4,11,11,-63.46231571,79.8993338,-1127.964531,1828.534563,50.38190384,FALSE,0
29496-0,29496,0,961,-952.7176471,545224.3593,6324418.52,horizontal,6/1/2014,9/1/2019,32492.2,0,2688.5,1048.1,9,2/11/2014,2/22/2014,1564.222222,129.6111111,50.11847076,175,1166.5,0,1578.511111,293.3602966,1823.4,14206.6,113.7222222,149.6111111,10.1,8.477777778,237.4933333,185.9861832,42.2,4.991937945,34.27777778,34.6,4.209216079,29.63333333,9.082213383,0.745738031,1564.222222,water,slickwater,FALSE,sand,11,745.738031,9.082213383,1.156730409,FALSE,FALSE,196.8771286,29495-0,2,4,11,11,-62.38159339,79.82251257,-1127.774956,1826.151709,51.50589622,FALSE,0
29497-0,29497,0,1043.6,-831.9564953,544478.3176,6334310.367,horizontal,10/1/2014,9/1/2019,93685.9,0,16147,4733,12,1/21/2014,2/8/2014,2286.666667,165.6666667,20.24546339,175,1988,0,1463.45,291.1045969,1962.2,17561.4,124.1666667,170.1666667,9.1,8.458333333,230.8470588,174.2913189,35.2,2.842800582,30.68333333,26.7,0.735001546,24.975,7.679912536,0.869387755,2286.666667,water,slickwater,FALSE,sand,18,869.3877551,7.679912536,1.228561895,FALSE,FALSE,67.59334934,29162-0,2,5,13,13,-54.01002262,77.93859698,-1078.200191,1816.345026,78.93824611,FALSE,0
29498-2,29498,2,956,-763.4085227,539826.0726,6367295.146,horizontal,9/1/2014,11/1/2015,16935.4,0,934.7,266.9,29,8/23/2014,8/28/2014,1680.827586,57.12344828,18.44019664,93.25,1656.58,0,380.3103448,85.49097841,537,11029,55.02758621,54.15689655,12.2,9.651724138,73.93442623,41.91250502,64.5,8.195850266,50.51517241,42.3,10.25304833,35.05,6.561648613,0.985574019,1680.827586,water,slickwater,FALSE,sand,5,985.5740194,6.561648613,1.441231738,FALSE,FALSE,3967.782236,29277-2,0,1,5,13,-74.01923212,69.24360975,-875.7638016,1525.607639,125.2918106,FALSE,0
29503-0,29503,0,983.7,-897.0624731,553545.4484,6346002.097,horizontal,8/1/2014,9/1/2019,14088.4,0,2200.5,1290.6,7,8/8/2014,8/15/2014,1290.357143,159.4285714,41.19812756,175,1116,0,1338.9,256.1004946,1633.1,9372.3,119.8571429,151,9.7,8.742857143,189.8953488,152.9817182,41.9,3.670474214,35.87142857,26.8,0.850210058,25.75714286,7.263337946,0.864876834,1290.357143,water,slickwater,TRUE,sand,7,864.8768337,7.263337946,1.392678869,FALSE,FALSE,24.04057883,29731-0,2,3,3,3,-47.03880987,74.38845748,-970.533068,1641.690772,99.51710549,TRUE,2
29504-0,29504,0,1057.8,-996.3060465,548574.2138,6319550.355,horizontal,9/1/2014,9/1/2019,79196.1,0,7872,4783.8,9,9/17/2014,9/21/2014,1711.333333,134.1388889,44.21721962,176.6,1207.25,0,1614.266667,301.4271181,1978.2,14528.4,133.8333333,161.2777778,10.4,9.788888889,216.1685393,166.1557741,59,2.896981187,56.46666667,27.8,1.820332692,24.21111111,8.489520841,0.705444098,1711.333333,water,slickwater,FALSE,sand,4,705.4440982,8.489520841,2.332262506,FALSE,FALSE,238.2130576,28902-0,2,7,7,7,-71.6354361,76.48356203,-1133.042328,1938.016014,31.17535597,TRUE,4
29511-0,29511,0,1043.7,-913.5455825,544706.3092,6334338.347,horizontal,10/1/2014,9/1/2019,52927.3,0,18856.8,2144,13,1/22/2014,2/7/2014,2053.7,98.26923077,51.83170498,175,1277.5,0,1600.038462,332.3226884,1872.8,20800.5,108.2,140.2846154,10.4,8.569230769,239.0384615,186.7922043,59.4,5.002768464,49.85384615,31.8,3.388082432,27.89230769,10.12830501,0.622048011,2053.7,water,slickwater,FALSE,sand,16,622.0480109,10.12830501,1.787369002,FALSE,FALSE,207.4681765,29162-0,2,5,13,13,-52.86142849,77.87953298,-1078.137866,1824.201796,79.99307434,FALSE,0
29519-0,29519,0,1042.7,-1137.226905,529980.5788,6330485.417,horizontal,4/1/2014,9/1/2019,32946.9,0,8195.2,7.6,8,2/3/2014,2/13/2014,1306.35,73.575,39.95249858,126,588.6,0,1598.4125,397.2741998,1992.9,12787.3,124.85,135.09375,10.8,9.3375,209.908046,170.5874829,60.8,2.312543436,57.075,40.5,4.952632777,35.35,9.78857121,0.450568378,1306.35,water,slickwater,FALSE,sand,10,450.5683775,9.78857121,1.6145686,FALSE,FALSE,206.3484852,28941-0,1,2,8,8,-6.182059644,81.51139521,-1217.424827,2006.941059,130.7303517,FALSE,0
29535-0,29535,0,990.5,-811.0184298,545984.1831,6354577.523,horizontal,3/1/2014,12/1/2018,38069.5,0,6661.7,810.9,9,2/21/2014,3/4/2014,1597,175,0,175,1575,0,1170.577778,74.55770882,1276,10535.2,114.5,152,11,10.2,137.2043011,115.0540433,61.2,1.768473918,59.6,22,0.611237361,21.01111111,6.59686913,0.98622417,1597,water,slickwater,TRUE,sand,11,986.2241703,6.59686913,2.836594395,FALSE,FALSE,200.3574454,29358-0,2,4,8,8,-70.88625499,73.24077349,-928.8834501,1664.987986,98.24903678,FALSE,0
29554-0,29554,0,1130.6,-1110.995091,536313.2828,6317204.139,horizontal,1/1/2015,9/1/2019,67959.5,0,8738,278.9,18,1/9/2015,1/13/2015,1679.883333,95.18888889,16.31790388,105.3,1713.4,0,1390.35,207.3421136,1734.2,25026.3,0.483333333,93.10277778,8.5,8.5,204.0235294,163.5705882,61.6,7.248033315,47.81111111,0,0,0,14.8976417,1.019951782,1679.883333,water,slickwater,TRUE,sand,4,1019.951782,14.8976417,Inf,FALSE,FALSE,197.1156231,28848-0,2,6,14,14,9.166449039,84.8355969,-1285.449331,2080.912112,115.3153586,FALSE,0
29564-0,29564,0,901.2,-1076.436047,552275.0805,6304776.005,horizontal,3/1/2014,9/1/2019,25560.7,0,2421.4,1308.2,9,2/16/2014,2/20/2014,1530.777778,172.2222222,8.700255424,180,1550,0,1731.366667,240.9317953,2152.8,15582.3,110.2777778,146.1111111,10.1,9.966666667,215.28,173.8807954,48,6.340566046,37.15555556,35.2,1.631716887,32.33333333,10.17933512,1.01255716,1530.777778,water,slickwater,FALSE,sand,4,1012.55716,10.17933512,1.149140893,FALSE,FALSE,3954.310103,29273-0,0,1,4,4,-16.19668649,69.71739312,-1262.978807,1895.605284,57.62891329,FALSE,0
29565-2,29565,2,958.9,-899.3945536,558972.2242,6345138.657,horizontal,3/1/2015,9/1/2019,50352.2,0,7097.5,6751.8,18,3/8/2015,3/9/2015,1570.611111,93.9,19.02051524,100,1690.2,0,820.9944444,293.4631362,1554,14777.9,1.211111111,87.11111111,10.6,9.811111111,149.4230769,83.38876225,52.9,7.744610186,37.93888889,22,3.818376618,19.3,9.409012769,1.076141629,1570.611111,other,slickwater,TRUE,sand,1,1076.141629,9.409012769,1.965745538,FALSE,FALSE,3447.43419,28906-0,0,4,8,8,-42.49084134,75.13644517,-955.0742744,1664.118938,97.75807623,TRUE,1
29581-0,29581,0,1021.5,-885.2264348,545918.5149,6349177.739,horizontal,11/1/2014,9/1/2019,14719.2,0,2528.5,544.6,6,10/8/2014,11/2/2014,1304.916667,133.7166667,37.07513542,181.1,802.3,0,1699.866667,231.5305048,1939.3,10199.2,106.4166667,180.0833333,8.2,7.633333333,301.8709677,226.1517851,66,7.573814539,57.23333333,36.3,3.61496888,30.24,7.815978032,0.614828533,1304.916667,water,slickwater,TRUE,sand,25,614.8285331,7.815978032,1.892636684,FALSE,FALSE,15.45502774,29825-0,2,4,15,15,-102.5086534,70.74320663,-930.667047,1621.650287,57.10154505,TRUE,11
29582-2,29582,2,1048.2,-790.5128512,540640.0933,6345504.324,horizontal,9/1/2014,2/1/2019,97653.3,0,9531.5,8353,20,8/30/2014,9/16/2014,2183.8,71.2565,16.89210039,79.95,1425.13,0,516.835,144.5302637,702,10336.7,1.2,109.0725,9.9,8.585,97.5,58.81139207,45.73,4.522202392,31.9375,23.26,0.756604256,22.725,4.733354703,0.652591812,2183.8,water,slickwater,FALSE,sand,17,652.5918124,4.733354703,1.405390539,FALSE,FALSE,5033.446843,29009-0,0,0,9,9,-83.60145221,75.68596386,-997.3454673,1792.859267,73.53904785,TRUE,1
29585-0,29585,0,928.3,-874.5771963,555475.6836,6348694.642,horizontal,1/1/2016,9/1/2019,30543.5,0,3845.3,5559.9,10,11/30/2015,12/6/2015,1737.35,167.53,23.72776199,175.26,1675.3,0,1461.12,401.0105396,2127.2,14611.2,112.35,151.225,11.7,10.76,221.5833333,139.7248201,61,4.172515894,55.51,22.7,0.662989861,21.42,8.410049788,0.964284686,1737.35,water,slickwater,TRUE,sand,6,964.2846864,8.410049788,2.591503268,FALSE,FALSE,9.693915066,29847-0,2,10,19,19,-56.969185,73.53710707,-934.6344741,1601.5927,92.6810101,TRUE,6
29587-0,29587,0,1014.8,-938.0677143,539069.6717,6351014.484,horizontal,9/1/2014,9/1/2019,54312.4,0,3508,3006.1,10,8/23/2014,9/4/2014,1801.6,169.734,16.58887191,176.7,1697.34,0,1488.77,94.31511073,1604.8,14887.7,116.1,156.75,10,9.18,185.8953488,163.1918615,53.5,6.208318792,42.59,36.3,3.112055412,27.54,8.263599023,0.942129218,1801.6,water,slickwater,FALSE,sand,12,942.1292185,8.263599023,1.54647785,FALSE,FALSE,13.52758805,29802-0,2,2,5,5,-124.6663445,75.82793031,-929.4971905,1782.415795,44.51560384,FALSE,0
29605-0,29605,0,897.6,-849.638284,527836.4695,6349898.021,horizontal,9/1/2014,9/1/2019,49719.4,0,5363.3,3.5,10,9/2/2014,9/16/2014,1678.17,163.5,36.36619309,175,1635,0,1431.62,230.5394437,1772.4,14316.2,103.77,151.455,9.8,9.09,224.3544304,158.9508282,60.4,2.221711052,56.86,31.1,1.78950645,26.97,8.530840141,0.97427555,1678.17,water,slickwater,TRUE,sand,14,974.2755502,8.530840141,2.108268446,FALSE,FALSE,23.43529533,29342-2,3,6,7,7,-120.5247101,72.66850259,-993.4722274,1741.792729,56.81333668,TRUE,1
29606-0,29606,0,894.6,-931.3769608,527636.9473,6349841.848,horizontal,9/1/2014,9/1/2019,80632.8,0,5389.3,6,10,9/3/2014,9/15/2014,4346.32,163.5,36.36619309,175,1635,0,1358.86,163.0039072,1552.9,13588.6,400.82,233.4,9.7,8.87,180.5697674,153.8317991,62.7,2.145512112,59.29,27.3,1.194245461,25.78,3.126461006,0.376180309,4346.32,water,slickwater,TRUE,sand,12,376.1803089,3.126461006,2.299844841,FALSE,FALSE,186.8127127,29605-0,3,6,6,6,-119.5944467,72.38316962,-995.7617519,1736.685765,57.61252352,FALSE,0
29617-2,29617,2,914.3,-855.611165,561870.4307,6327064.965,horizontal,2/1/2015,9/1/2019,99162.9,0,14189.8,4932.5,20,12/30/2014,12/31/2014,1820.53,89.6,1.788854382,90,1792,0,555.2,42.63844324,631,11104,2.73,89.8975,10,10,63.1,55.52,60.63,10.27395351,46.3255,25.2,0.736496076,23.93529412,6.099322725,0.984328739,1820.53,water,slickwater,TRUE,sand,1,984.3287394,6.099322725,1.935447284,FALSE,FALSE,4687.955918,28610-0,0,1,10,10,-67.27696956,82.63156875,-1029.138742,1735.904402,39.54101727,FALSE,0
29618-0,29618,0,914.3,-936.746383,560760.8417,6329063.877,horizontal,10/1/2016,9/1/2019,18261,0,3107.7,1015.8,13,1/1/2015,10/6/2016,1069.807692,124.6153846,45.57327152,180,1620,0,631.9692308,162.3436293,886.4,8215.6,0.307692308,82.26538462,10,9.969230769,88.64,63.35212121,53.2,9.04282546,39.44615385,26.5,0,26.5,7.679511055,1.51429085,1069.807692,water,slickwater,FALSE,sand,644,1514.29085,7.679511055,1.488534107,FALSE,FALSE,1083.339721,29617-0,0,7,19,19,-69.04301513,78.78517266,-1020.082638,1739.391008,41.997059,TRUE,2
29663-0,29663,0,946.6,-1020.218932,558026.9663,6303835.974,horizontal,9/1/2014,9/1/2019,73787.2,0,3902.4,7419.9,17,9/12/2014,9/14/2014,1641.888235,65.08823529,23.71987253,121,1106.5,0,1337.788235,294.1453571,1892.2,22742.4,0.088235294,96.57058824,12,9.682352941,162.4588235,137.364059,44.7,6.356388634,35.86470588,45.5,11.72063707,31.96666667,13.85136912,0.673919196,1641.888235,water,slickwater,FALSE,sand,2,673.9191963,13.85136912,1.121940747,FALSE,FALSE,648.2478063,27687-0,2,10,13,13,-61.19970335,75.79413091,-1197.210838,1868.845524,7.958505655,TRUE,1
29667-0,29667,0,1070.1,-916.935124,539172.2613,6327542.046,horizontal,6/1/2014,9/1/2019,27130.6,0,2605.9,576,9,3/27/2014,4/9/2014,1681,175,0,175,1575,0,1233.944444,193.5884624,1455,11105.5,120.5,160,10,9.133333333,160.0933333,136.483427,62.5,2.656334149,59.08888889,24.5,1.180513071,22.71111111,6.606484236,0.936942296,1681,water,slickwater,TRUE,sand,13,936.9422963,6.606484236,2.601761252,FALSE,FALSE,14.26636138,29171-0,2,4,14,14,-105.2390262,86.07759037,-1093.811943,1941.909084,18.92549756,FALSE,0
29668-0,29668,0,1070.1,-991.4951807,538989.8019,6327464.527,horizontal,6/1/2014,9/1/2019,43892,0,4627.3,814.4,10,3/27/2014,4/8/2014,1580.21,79.45,31.62229347,117.5,794.5,0,1589.63,486.7036585,1987.5,15896.3,112.21,138.295,10.1,8.64,224.4597701,180.4762543,61.4,3.883369099,57.05,58.8,9.411134068,37.95,10.05961233,0.502781276,1580.21,water,slickwater,FALSE,sand,12,502.7812759,10.05961233,1.503293808,FALSE,FALSE,199.3124025,29667-0,2,4,14,14,-103.5175515,86.00145878,-1096.970419,1942.641629,20.44152824,FALSE,0
29672-0,29672,0,1048.4,-1103.493426,541033.8178,6314141.28,horizontal,2/1/2015,9/1/2019,34877.8,0,6953.2,227.3,10,1/4/2015,1/12/2015,1923.25,140.667,32.27312024,175.08,1406.67,0,1949.95,159.4541958,2170.6,19499.5,124.75,167.375,10.4,9.5,238.8292683,206.0671376,60.4,5.960695336,55.41,29.8,2.075143904,27.18,10.13882751,0.731402574,1923.25,water,slickwater,FALSE,sand,8,731.4025738,10.13882751,2.038631347,FALSE,FALSE,149.8236734,28648-0,2,5,11,11,-62.52460528,83.54480948,-1210.346995,1994.843521,35.22205142,FALSE,0
29674-0,29674,0,1055,-947.66344,535673.705,6354540.025,horizontal,2/1/2015,9/1/2019,59636.9,0,7336,473,12,2/2/2015,2/12/2015,2169.833333,157.55,26.95604166,175.2,1890.6,0,1684.925,420.8485803,2158.5,20219.1,118.8333333,161.2916667,10.2,9.183333333,266.0632911,186.9227983,60.1,3.552069393,53.84166667,34.8,2.261988265,30.925,9.318273293,0.871311161,2169.833333,water,slickwater,TRUE,sand,10,871.3111606,9.318273293,1.741040151,FALSE,FALSE,31.18861306,29955-0,2,7,11,11,-105.9798742,81.06271452,-942.2780531,1820.95912,73.24496439,TRUE,7
29686-0,29686,0,910.9,-924.9225581,543994.6692,6329901.831,horizontal,10/1/2014,9/1/2019,19850.8,0,2615.9,827.8,9,9/22/2014,9/29/2014,1618.555556,164.1311111,31.93027225,175.28,1477.18,0,1497.666667,211.3601665,2024.6,13479,110.5555556,154.6388889,10.1,9.966666667,206.5918367,150.4312915,60.2,1.729000996,57.82222222,34,2.868265058,26.92222222,8.327795703,0.912653257,1618.555556,water,slickwater,FALSE,sand,7,912.6532574,8.327795703,2.147750722,FALSE,FALSE,206.1819769,27612-0,2,5,15,15,-82.59715255,75.19931485,-1079.168372,1712.306904,42.63292454,FALSE,0
29687-0,29687,0,1036.9,-992.3274766,551563.293,6315606.632,horizontal,7/1/2014,9/1/2019,37060.8,0,5133.5,2374.7,10,7/6/2014,7/11/2014,1941.15,92.3,40.32382808,167,923,0,1630.03,371.6746727,1960.7,16300.3,125.65,169.45,9.9,8.36,241.71875,195.3177859,38.8,4.263084434,32.85,33.7,1.397974726,30.79,8.39723875,0.475491332,1941.15,water,slickwater,FALSE,sand,5,475.4913325,8.39723875,1.066904839,FALSE,FALSE,261.4105893,28940-0,2,5,5,5,-97.33964574,77.87268364,-1117.9992,1848.329314,-3.657791463,TRUE,1
29688-0,29688,0,866.9,-1119.993214,549526.8246,6312280.975,horizontal,11/1/2014,9/1/2019,80767.7,0,8474.2,1837.3,10,10/25/2014,11/5/2014,1717.1,127.04,34.56331388,174.9,1270.4,0,1804.7,195.6619988,2013.6,18047,102.6,150.7,8.4,7.88,247.3333333,228.4826198,61.9,3.381715541,58.94,30.8,1.136710654,28.99,10.51016248,0.739852076,1717.1,water,slickwater,FALSE,sand,11,739.8520762,10.51016248,2.033114867,FALSE,FALSE,212.7052023,29937-0,1,4,4,4,-90.48372865,72.88634066,-1154.447413,1836.782082,-1.130368759,TRUE,4
29700-0,29700,0,1164.8,-915.6566981,526373.1798,6344411.477,horizontal,2/1/2015,9/1/2019,32941.1,0,10595.7,9,10,1/8/2015,1/20/2015,1809.9,168.76,18.00044444,176.2,1687.6,0,1725.29,232.8166587,2051.6,17252.9,117.4,158,9,8.19,281.4179104,214.18418,60.2,1.440833092,57.26,29,1.197219,26.9,9.532515609,0.932427206,1809.9,water,slickwater,TRUE,sand,12,932.4272059,9.532515609,2.128624535,FALSE,FALSE,35.94341044,29047-0,2,5,14,14,-106.5717371,70.97507737,-1047.95701,1750.641744,61.27819015,TRUE,8
29711-0,29711,0,937.3,-1094.494722,561079.3219,6312296.04,horizontal,2/1/2016,9/1/2019,26723.2,0,4254.3,2340.9,10,11/22/2015,11/29/2015,1846.95,165.541,23.87215973,175.2,1655.41,0,1666.06,330.2277638,2235.1,16660.6,119.95,160.725,10.8,9.9,272.5731707,170.7305242,56.7,8.18364901,44.09,34.7,2.248184453,28.91,9.020601532,0.89629389,1846.95,water,slickwater,FALSE,sand,7,896.2938899,9.020601532,1.525077828,FALSE,FALSE,14.53307342,29992-0,4,17,22,22,-67.36360578,71.73408841,-1124.151937,1852.02055,14.99847001,FALSE,0
29731-0,29731,0,984,-745.6492784,553568.9362,6345961.681,horizontal,8/1/2014,9/1/2019,26320.3,0,8788.8,1003.2,9,8/12/2014,8/17/2014,1718.366667,175,0,175,1575,0,1398.355556,96.44817405,1586.2,12585.2,117.8666667,165.5555556,10.3,9.388888889,168.7446809,149.3565751,44.1,6.942702004,33.01111111,29.8,1.55438448,26.18888889,7.323931641,0.916568059,1718.366667,water,slickwater,TRUE,sand,5,916.5680588,7.323931641,1.260500636,FALSE,FALSE,24.04057883,29503-0,2,3,3,3,-46.94650679,74.38581897,-970.7298181,1642.68045,99.56199187,TRUE,2
29732-0,29732,0,983.8,-828.2552809,553384.898,6345877.496,horizontal,8/1/2014,9/1/2019,31787.6,0,6265.4,2831,8,8/10/2014,8/17/2014,1620.3125,175,0,175,1400,0,1212.4375,278.0228251,1643,9699.5,115.8125,173.75,10.4,9.6875,216.1842105,128.544121,33.8,4.767580249,27.7125,27.3,1.058216154,25.4375,5.986190935,0.864030858,1620.3125,water,slickwater,TRUE,sand,7,864.0308582,5.986190935,1.089434889,FALSE,FALSE,187.8494721,29731-0,2,3,4,4,-45.7528007,74.54533842,-973.3256657,1648.414978,100.7258096,TRUE,2
29752-0,29752,0,941.7,-725.3243956,529841.1693,6354759.91,horizontal,10/1/2014,9/1/2019,20311.4,0,2803.2,2.2,10,9/6/2014,9/20/2014,1539.86,163.506,36.41486028,175.7,1635.06,0,1390.35,278.6855187,1769.1,13903.5,91.76,139.33,9.7,8.77,222.5443038,159.6433861,59.4,7.033854641,51.72,26.2,2.249469073,22.63,9.029067578,1.061823802,1539.86,water,slickwater,TRUE,sand,14,1061.823802,9.029067578,2.285461776,FALSE,FALSE,25.74754219,29489-0,2,5,15,15,-134.4528466,76.577162,-939.9241997,1787.879637,50.85233743,TRUE,7
29753-0,29753,0,941.6,-821.7382759,529602.7608,6354739.004,horizontal,10/1/2014,9/1/2019,28601.5,0,3603.9,2.8,10,9/5/2014,9/19/2014,1590.11,163.385,36.33078194,175.36,1633.85,0,1470.71,328.9656566,2071.8,14707.1,92.01,145.255,8.8,8.53,235.4318182,172.6557472,58.6,4.193063054,51.98,28.2,2.28718653,24.97,9.249108552,1.027507531,1590.11,water,slickwater,TRUE,sand,14,1027.507531,9.249108552,2.081698038,FALSE,FALSE,236.6716769,29752-0,2,8,15,15,-134.3718966,76.40201035,-941.193599,1788.413502,51.11861563,TRUE,7
29754-0,29754,0,1119.7,-1220.916276,530053.7871,6325029.012,horizontal,10/1/2014,9/1/2019,36433.2,0,4809.8,370.7,18,8/1/2014,8/3/2014,1924.333333,81.85,28.05612547,100,1473.3,0,1145.438889,237.5101413,1393.4,20617.9,100.3333333,96.02777778,10.2,9.411111111,153.1208791,120.7500797,57.8,8.044616192,37.60555556,40,3.918620706,29.05,10.71430799,0.765615798,1924.333333,water,slickwater,FALSE,sand,2,765.6157977,10.71430799,1.294511379,FALSE,FALSE,232.1909747,29997-0,1,4,12,12,-18.55630676,82.80988769,-1238.409336,2073.139258,107.5230911,FALSE,0
29755-0,29755,0,993.6,-923.4491964,555093.6417,6317778.12,horizontal,2/1/2015,9/1/2019,133200.1,0,3880.3,9834.8,10,2/14/2015,2/19/2015,1800.48,177.71,3.084891498,181.8,1777.1,0,1272.19,33.62940017,1326.6,12721.9,116.68,156.89,12.1,10.19,149.9204545,126.8716539,62.8,2.610257544,59.67,24.3,0.618331087,23.33,7.065837999,0.987014574,1800.48,water,slickwater,FALSE,sand,5,987.0145739,7.065837999,2.557651093,FALSE,FALSE,2351.222874,28450-0,0,7,10,10,-99.63294903,74.5454558,-1085.529207,1806.133324,-3.987135614,FALSE,0
29758-0,29758,0,1053.5,-966.0512556,540438.2015,6338137.687,horizontal,9/1/2014,2/1/2019,56808.1,0,7936.7,3236.8,20,8/30/2014,9/9/2014,2190.02,68.632,17.73401744,80.91,1372.64,0,657.48,217.4530865,988.8,13149.6,1.22,109.385,10,8.3,128.4155844,78.28648136,59,7.098611781,31.4545,27.5,2.816540431,25.17,6.004328728,0.626770532,2190.02,water,slickwater,FALSE,sand,10,626.7705318,6.004328728,1.249682161,FALSE,FALSE,5370.162964,28903-0,0,0,10,10,-110.9247415,71.87274359,-1016.730189,1721.946251,32.30854832,FALSE,0
29784-0,29784,0,1089.3,-1143.705648,532525.6783,6315918.638,horizontal,3/1/2018,9/1/2019,47445.7,0,4324.8,5.6,32,1/15/2017,1/26/2017,1538.584375,55.15625,15.2211851,70,1765,0,547.19375,121.0536643,799,17510.2,45.684375,45.2703125,12,8.565625,125.6181818,67.59642003,54.2,7.283565238,40.39677419,32,1.567375726,30.65,11.38072132,1.147158407,1538.584375,water,slickwater,FALSE,sand,11,1147.158407,11.38072132,1.318002421,FALSE,FALSE,2542.969582,30215-0,0,7,24,24,3.482759372,83.31948752,-1304.89994,2086.340537,109.8936588,FALSE,0
29794-0,29794,0,495,-1660.614158,526166.6262,6344363.853,horizontal,2/1/2015,9/1/2019,57212.3,0,11116.2,17.4,10,1/7/2015,1/24/2015,1793.1,136.41,45.97696162,175.7,1364.1,0,1913.57,385.9105712,2788.5,19135.7,136.6,153.45,9,7.98,340.0609756,241.2560136,61.2,1.720755648,57.01,39,4.808557187,32.7,10.67185322,0.76074954,1793.1,water,slickwater,TRUE,sand,17,760.7495399,10.67185322,1.743425076,FALSE,FALSE,200.4533882,29700-0,2,7,13,13,-105.8884216,70.66616732,-1049.911166,1744.735687,61.97078717,TRUE,12
29802-0,29802,0,1015,-780.8689524,539059.5156,6351018.033,horizontal,9/1/2014,9/1/2019,35485.3,0,3785.5,3367.3,10,8/24/2014,9/5/2014,1823.2,173.726,4.790857497,177.09,1737.26,0,1247.01,115.3955848,1503.9,12470.1,118.7,158.6,10,9.94,153.4591837,125.514514,47.6,4.774981094,40.46,27.1,0.791342039,25.92,6.83967749,0.952863098,1823.2,water,slickwater,FALSE,sand,12,952.8630978,6.83967749,1.56095679,FALSE,FALSE,13.52758805,29587-0,2,2,5,5,-124.7151454,75.85007448,-929.4598682,1782.601525,44.4884678,FALSE,0
29803-0,29803,0,1015,-862.7201852,538842.0346,6350994.071,horizontal,9/1/2014,9/1/2019,104866.4,0,5094.4,6071.2,10,8/24/2014,9/5/2014,1910.4,165.583,32.7610504,179.87,1655.83,0,1593.62,157.7305353,1900.9,15936.2,123.9,166.4,10,9.64,190.09,165.7671754,50.6,5.953747653,39.94,33.4,2.426611721,28.42,8.341813233,0.866745184,1910.4,water,slickwater,FALSE,sand,12,866.7451843,8.341813233,1.405348346,FALSE,FALSE,220.9520839,29802-0,2,2,5,5,-125.0546181,76.35693781,-930.2689238,1786.414723,44.29439023,FALSE,0
29804-2,29804,2,883.9,-779.8419048,557592.8182,6364104.299,horizontal,1/1/2015,9/1/2019,12294.7,0,3082,3258.6,18,11/17/2014,12/13/2014,1496.8,137.3888889,69.77896943,245.5,2473,0,657.2611111,270.7136041,1080,11830.7,0.1,83.14444444,8.3,7.572222222,131.7073171,83.53189889,51.5,3.998970456,43.96666667,26.9,5.138984984,20.225,7.90399519,1.652191342,1496.8,water,slickwater,FALSE,sand,26,1652.191342,7.90399519,2.173877215,FALSE,FALSE,201.2416881,29806-0,1,1,4,4,-53.42176358,74.20159793,-833.0815367,1560.488387,120.6179619,FALSE,0
